Materialnummer,Lieferant OB,Vertrag OB,Vertragsposition OB,Planlieferzeit Vertrag,Vertrag Fix1,Vertrag_Fix2,Beschaffungsart,Sonderbeschaffungsart,Disponent,Einkäufer,DispoGruppe,Dispolosgröße,Gesamtbestand,Gesamtwert,Preiseinheit,Kalender,Werk OB,Werk Infosatz,Infosatznummer,Infosatztyp,WE-Bearbeitungszeit,Planlieferzeit Mat-Stamm,Warengruppe,Basiseinheit
60006087,702584,,0,0,0,0,F,,276,276.0,Z012,Y4,30,45205,1,E13,3000,,5300318080.0,0.0,1,280,070600000,ST
00392608,710254,,0,0,0,0,F,,206,206.0,Z001,Z1,0,0,1,,2000,,5300177239.0,0.0,1,180,520300000,ST
00360141,700020,,0,0,0,0,F,,708,708.0,Z011,X4,0,0,100,E20,2000,,5300017038.0,0.0,1,14,140100000,ST
24041402UB,702225,,0,0,0,0,F,,221,221.0,Z010,Z2,0,0,100,,2000,,5300508975.0,0.0,1,42,10102000,ST
60006735,708174,,0,0,0,0,F,,272,272.0,Z012,Z7,0,0,1,,3000,,5300353104.0,0.0,1,112,090000000,ST
28189400,2100,,0,0,0,0,F,41.0,224,224.0,Z012,Z4,40,24813,1,,3000,3000.0,5300198911.0,0.0,1,28,010401000,ST
60007345,2000,,0,0,0,0,F,40.0,203,203.0,Z012,Z1,0,0,100,,3000,3000.0,5300453695.0,0.0,1,999,520100000,ST
00394224,707196,,0,0,0,0,F,,206,206.0,Z001,Z1,0,0,1,,2000,,5300178436.0,0.0,1,30,530101000,L
34392300UB,702225,,0,0,0,0,F,,213,213.0,Z008,Z2,0,0,1,,2000,,5300062870.0,0.0,1,56,10401000,ST
00380869,708008,,0,0,0,0,F,,703,703.0,Z008,Y2,780,19538,100,E11,2000,,5300126822.0,0.0,1,14,120000000,ST
95140102,702225,,0,0,0,0,F,,221,221.0,Z001,Z7,0,0,100,,2100,,5300092164.0,0.0,1,28,010102000,ST
60027391,700000,,0,0,0,0,F,,223,223.0,Z001,X2,16790,415893,100,E20,2000,,5300379233.0,0.0,1,28,010102000,ST
60026228,719499,,0,0,0,0,F,30.0,706,706.0,Z008,Y9,710,157833,1,E13,2000,,5300548599.0,3.0,1,21,550100000,ST
24736250UB,1000,,0,0,0,0,F,,991,991.0,Z008,TB,0,0,1,,2100,,5300167101.0,0.0,1,42,10402000,ST
04002610,706872,,0,0,0,0,F,,203,203.0,Z001,Z7,0,0,1,,2000,,5300106667.0,0.0,1,14,070200000,ST
95100583UB,702225,,0,0,0,0,F,,221,221.0,Z001,Z7,0,0,100,,2000,,5300062553.0,0.0,1,28,10102000,ST
95174086UB,1000,,0,0,0,0,F,,991,991.0,Z008,TB,0,0,1,,3000,,5300148825.0,0.0,1,3,10401000,ST
00370785,706261,,0,0,0,0,F,,264,264.0,Z010,Y4,0,0,100,E11,2100,,5300185194.0,0.0,1,35,140100000,ST
00190276,709277,,0,0,0,0,F,,203,203.0,Z001,Y2,0,0,100,E11,2100,,5300367728.0,0.0,1,21,140200000,ST
24046500,2100,,0,0,0,0,F,41.0,224,224.0,Z012,Z5,0,0,1,,3000,3000.0,5300357638.0,0.0,1,42,10401000,ST
24761002,2000,,0,0,0,0,F,40.0,223,223.0,Z012,Y3,0,0,1,E13,3000,3000.0,5300253535.0,0.0,1,999,10102000,ST
60080215,715646,,0,0,0,0,F,,228,228.0,Z010,Y2,0,0,1,E13,2100,,5300460832.0,0.0,1,28,10102000,ST
25020830,702779,,0,0,0,0,F,30.0,276,276.0,Z012,Y4,90,42004,100,E11,3000,,5300127754.0,3.0,1,35,080100000,ST
34385704,702225,,0,0,0,0,F,,221,221.0,Z001,Z7,0,0,1,,2100,,5300056256.0,0.0,1,28,010103000,ST
28267200,700000,,0,0,0,0,F,,723,723.0,Z001,V3,0,0,1,E19,2100,,5300113305.0,0.0,1,35,010501000,ST
00311199,703080,,0,0,0,0,F,,233,233.0,Z011,Y3,0,0,1,E13,2000,,5300092319.0,0.0,1,84,110200000,ST
24642200UB,2000,,0,0,0,0,F,40.0,223,223.0,Z012,Z7,0,0,1,,3000,3000.0,5300250739.0,0.0,1,35,10401000,ST
24307802,2000,,0,0,0,0,E,,999,999.0,Z004,EX,0,0,100,,3000,3000.0,5300336762.0,0.0,0,999,010100000,ST
60027939,706085,,0,0,0,0,F,,272,272.0,Z012,Z7,70,306992,1,,3000,,5300382198.0,0.0,1,145,070200000,ST
00346089,705776,,0,0,0,0,F,,215,215.0,Z001,Z7,0,0,1,,2000,,5300077611.0,0.0,1,28,080100000,ST
00330157,700224,,0,0,0,0,F,,203,203.0,Z001,Y2,0,0,1,E13,2000,,5300007586.0,0.0,1,35,050500000,ST
23263521,704926,,0,0,0,0,F,,223,223.0,Z001,Z6,0,0,100,,2000,,5300166080.0,0.0,1,42,010102000,ST
60031673,2100,,0,0,0,0,F,41.0,224,224.0,Z012,Z5,0,0,1,,3000,3000.0,5300404446.0,0.0,1,42,10401000,ST
34263410UB,700000,,0,0,0,0,F,,723,723.0,Z001,X3,0,0,1,E20,2000,,5300072145.0,0.0,1,28,10102000,ST
00111168,700667,,0,0,0,0,F,,203,203.0,Z001,Y3,0,0,1,E11,2000,,5300156190.0,0.0,1,140,070600000,ST
34545600,2000,,0,0,0,0,F,40.0,202,202.0,Z012,EX,0,0,1,,3000,3000.0,5300281358.0,0.0,1,42,10403000,ST
00310770,703080,,0,0,0,0,F,,233,233.0,Z011,Y3,0,0,1,E13,2000,,5300003917.0,0.0,1,49,140300000,ST
24728700,2000,,0,0,0,0,F,40.0,252,252.0,Z012,EX,0,0,1,,3000,3000.0,5300412603.0,0.0,1,999,550100000,ST
00130352,703568,,0,0,0,0,F,,203,203.0,Z001,Z1,0,0,1,,2000,,5300013043.0,0.0,15,56,070200000,ST
23061100UB,704276,,0,0,0,0,F,,228,228.0,Z001,Y2,0,0,1,E14,2100,,5300089361.0,0.0,1,42,10402000,ST
80360502,702590,,0,0,0,0,F,,203,203.0,Z008,Y6,0,0,100,E11,2100,,5300076235.0,0.0,1,21,520100000,ST
60067946,701314,,0,0,0,0,F,,233,233.0,Z011,Y3,0,0,100,E13,2000,,5300433824.0,0.0,1,56,060100000,ST
00130857,703334,,0,0,0,0,F,,203,203.0,Z010,Y5,0,0,1,E14,2000,,5300133235.0,0.0,1,84,070200000,ST
60040320,2000,,0,0,0,0,F,40.0,224,224.0,Z012,Z5,0,0,1,,3000,3000.0,5300393364.0,0.0,1,70,10102000,ST
30020776,700151,,0,0,0,0,F,,277,277.0,Z012,Y4,150,11775,1,E13,3000,,5300154957.0,0.0,1,28,010202000,ST
00110646,700368,,0,0,0,0,F,,203,203.0,Z010,Y9,110,80019,1,E11,2000,,5300174951.0,0.0,1,175,070600000,ST
28222505,2100,,0,0,0,0,F,41.0,213,213.0,Z001,Z6,0,0,100,,3000,3000.0,5300198956.0,0.0,1,42,010102000,ST
494330,2000,,0,0,0,0,F,40.0,233,233.0,Z012,Z6,280,3331,100,,3000,3000.0,5300294007.0,0.0,1,28,060100000,ST
04008397,714785,,0,0,0,0,F,,206,206.0,Z001,Z1,0,0,1,,2000,,5300425767.0,0.0,1,28,070000000,ST
60105211,1000,,0,0,0,0,F,,991,991.0,Z012,Z1,0,0,1,,3000,,5300508700.0,0.0,1,3,10401000,ST
23991800UB,700000,,0,0,0,0,F,,723,723.0,Z001,X3,0,0,1,E20,2000,,5300025603.0,0.0,1,35,10401000,ST
28222000,2000,,0,0,0,0,F,40.0,224,224.0,Z012,EX,0,0,1,,3000,3000.0,5300264258.0,0.0,1,42,010401000,ST
95130633UB,1000,,0,0,0,0,F,,205,205.0,Z008,Z4,0,0,1,,2100,,5300089774.0,0.0,1,3,10403000,ST
00310071,703079,,0,0,0,0,F,,707,707.0,Z001,Z1,0,0,1,,2000,,5300018284.0,0.0,15,56,110100000,ST
24361500UB,709558,,0,0,0,0,F,,228,228.0,Z001,Y3,0,0,1,E13,2100,,5300507081.0,0.0,1,35,10401000,ST
00120852,706985,,0,0,0,0,F,,708,708.0,Z010,Y4,30,7221,1,E13,2000,,5300377849.0,0.0,1,42,070400000,ST
60093278,715646,,0,0,0,0,F,,228,228.0,Z010,Y2,0,0,100,E13,2100,,5300503222.0,0.0,1,28,10102000,ST
24775733UB,700000,,0,0,0,0,F,,223,223.0,Z001,V3,0,0,100,E19,2100,,5300167529.0,0.0,1,35,10102000,ST
33628102,2100,,0,0,0,0,F,41.0,233,233.0,Z003,U0,300,14407,1,,2800,2800.0,5300096912.0,0.0,1,147,060000000,ST
30020813,701098,,0,0,0,0,F,,279,279.0,Z001,Y4,1420,39062,1,E15,3000,,5300100655.0,0.0,1,35,010502000,ST
60049143,714250,,0,0,0,0,F,,215,215.0,Z001,Z1,0,0,100,,2000,,5300412428.0,0.0,1,70,080600000,ST
00110291,700222,,0,0,0,0,F,,208,208.0,Z011,Y3,0,0,100,E11,2000,,5300002649.0,0.0,1,21,070300000,ST
34660500,715408,,0,0,0,0,F,,223,223.0,Z004,TB,0,0,1,,2100,,5300435811.0,3.0,1,56,010403000,ST
23086400,2000,,0,0,0,0,F,40.0,252,252.0,Z012,Z4,0,0,1,,3000,3000.0,5300230537.0,0.0,1,999,550100000,ST
00360150,701806,5500000442.0,10,4,4,60,F,,708,708.0,Z011,V5,8600,18002,100,E98,2000,,5300174139.0,0.0,2,4,140100000,ST
24933052UB,700000,,0,0,0,0,F,,723,723.0,Z001,X3,0,0,100,E20,2000,,5300194218.0,0.0,1,28,10102000,ST
95193277,2100,,0,0,0,0,F,41.0,224,224.0,Z012,Z7,20,39438,1,,3000,3000.0,5300406342.0,0.0,1,70,040100000,ST
23595800,2000,,0,0,0,0,F,40.0,208,208.0,Z008,Z2,0,0,1,,3000,3000.0,5300235414.0,0.0,1,42,70000000,ST
00370774,701806,,0,0,0,0,F,,208,208.0,Z011,V4,0,0,100,E98,2100,,5300184812.0,0.0,2,21,140100000,ST
00380981,2000,,0,0,0,0,F,40.0,212,212.0,,Z5,0,0,1,,2100,3000.0,5300213968.0,0.0,0,3,70100000,ST
00190228,2100,,0,0,0,0,F,41.0,203,203.0,Z011,U0,160,728,1,,2700,3000.0,5300196920.0,0.0,1,3,140700000,ST
60059003,715646,,0,0,0,0,F,,228,228.0,Z010,Y3,0,0,100,E11,2000,,5300507123.0,0.0,1,28,10102000,ST
60033728,1000,,0,0,0,0,F,,991,991.0,Z008,TB,0,0,1,,2000,,5300409961.0,0.0,1,42,10403000,ST
31067201UB,2000,,0,0,0,0,F,40.0,223,223.0,Z012,Z5,0,0,1,,3000,3000.0,5300270700.0,0.0,1,28,10102000,ST
00360672,706261,,0,0,0,0,F,,264,264.0,Z010,Y4,0,0,100,E11,2100,,5300120880.0,0.0,1,21,140100000,ST
23932601,2000,,0,0,0,0,F,40.0,224,224.0,Z012,Z4,0,0,1,,3000,3000.0,5300240250.0,0.0,1,21,10102000,ST
60039716,702225,,0,0,0,0,F,,213,213.0,Z004,TB,0,0,1,,2100,,5300414339.0,0.0,1,63,10404000,ST
24468900UB,2000,,0,0,0,0,F,40.0,228,228.0,Z012,Z1,0,0,1,,3000,3000.0,5300247469.0,0.0,1,42,10401000,ST
60029068,1000,,0,0,0,0,F,,991,991.0,Z008,Z4,0,0,1,,2000,,5300383510.0,0.0,1,42,10403000,ST
90230307,2000,,0,0,0,0,F,40.0,206,206.0,Z012,Y4,0,0,1,E11,3000,3000.0,5300300145.0,0.0,1,30,520200000,ST
95130484,2000,,0,0,0,0,F,40.0,252,252.0,Z012,EX,0,0,1,,3000,3000.0,5300305164.0,0.0,1,999,550100000,ST
23304201UB,2000,,0,0,0,0,F,40.0,223,223.0,Z012,Z7,0,0,100,,3000,3000.0,5300232710.0,0.0,1,28,10102000,ST
00394112,701979,,0,0,0,0,F,,206,206.0,Z012,Z1,670,191438,1,,3000,,5300428873.0,0.0,1,180,520300000,ST
80801508,702590,,0,0,0,0,F,,203,203.0,Z008,Y6,0,0,100,E11,2100,,5300155130.0,0.0,1,14,520100000,ST
34186508,2000,,0,0,0,0,F,40.0,223,223.0,Z012,Z1,0,0,1,,3000,3000.0,5300277393.0,0.0,1,28,10102000,ST
35144501UB,702225,,0,0,0,0,F,,221,221.0,Z001,Z7,0,0,1,,2000,,5300080433.0,0.0,1,28,10103000,ST
00120721,702236,,0,0,0,0,F,,708,708.0,Z011,Y2,0,0,1,E11,3000,,5300007498.0,0.0,1,42,070400000,ST
34685900,715408,4600012134.0,50,56,0,0,F,30.0,223,223.0,Z004,TB,30,1182702,1,,2000,,5300436123.0,3.0,1,56,10403000,ST
28149704UB,2000,,0,0,0,0,F,40.0,228,228.0,Z012,Z3,0,0,1,,3000,3000.0,5300263172.0,0.0,1,42,10401000,ST
00100485,700222,,0,0,0,0,F,,208,208.0,Z011,Y9,0,0,100,E11,2100,,5300079753.0,0.0,1,21,070300000,ST
00390214,706261,,0,0,0,0,F,,264,264.0,Z010,Y4,0,0,100,E11,2100,,5300381827.0,0.0,1,14,580600000,ST
60033438,708038,,0,0,0,0,F,,215,215.0,Z001,Y6,0,0,1,E11,2000,,5300384316.0,0.0,1,84,080100000,ST
24251103UB,700585,4600012759.0,10,84,0,0,F,,203,203.0,Z010,Y5,6760,1225013,1,E14,3000,,5300031514.0,0.0,1,56,30203000,ST
34992301UB,700000,,0,0,0,0,F,,723,723.0,Z001,V3,50,380,100,E19,2100,,5300166973.0,0.0,1,35,010102000,ST
24588527,2000,,0,0,0,0,F,40.0,723,723.0,Z001,Z6,0,0,100,,3000,3000.0,5300249454.0,0.0,1,90,10102000,ST
60077235,709549,,0,0,0,0,F,,272,272.0,Z012,Z7,50,24895,100,,3000,,5300459228.0,0.0,1,28,130600000,ST
04006630,707145,,0,0,0,0,F,,233,233.0,Z008,Y3,0,0,1,E13,2100,,5300143623.0,0.0,1,21,110500000,ST
01509800,700000,,0,0,0,0,F,,223,223.0,Z001,V2,40,7020,1,E19,2100,,5300119298.0,0.0,1,35,010401000,ST
23289500UB,2000,,0,0,0,0,F,40.0,223,223.0,Z012,Z5,0,0,1,,3000,3000.0,5300232471.0,0.0,1,42,10401000,ST
34683202,2000,,0,0,0,0,F,40.0,224,224.0,Z012,Z4,0,0,100,,3000,3000.0,5300282981.0,0.0,1,42,010102000,ST
00100296,700222,,0,0,0,0,F,,208,208.0,Z011,Y3,10,401,1,E11,2000,,5300000678.0,0.0,1,21,070300000,ST
21461600,2000,,0,0,0,0,F,40.0,224,224.0,Z012,EX,0,0,1,,3000,3000.0,5300228566.0,0.0,1,42,10401000,ST
23064600UB,702225,,0,0,0,0,F,,213,213.0,Z008,Z3,0,0,1,,2100,,5300040354.0,0.0,1,56,10405000,ST
00341417,702700,,0,0,0,0,F,,996,996.0,Z001,Z1,0,0,1,,2000,,5300094674.0,3.0,1,112,080800000,ST
30020797,1900,,0,0,0,0,F,,272,272.0,Z012,Y4,0,0,1,E11,3000,,5300120197.0,0.0,1,26,010102000,ST
24737302,700000,,0,0,0,0,F,,723,723.0,Z001,X3,940,18598,1,E20,2000,,5300174630.0,0.0,1,28,010502000,ST
60084515,2000,,0,0,0,0,F,40.0,224,224.0,Z012,Z5,0,0,100,,3000,3000.0,5300469456.0,0.0,1,10,010102000,ST
60050581,708801,,0,0,0,0,F,,276,276.0,Z012,Z7,100,137,100,,3000,,5300461016.0,0.0,1,56,140600000,ST
23475500UB,1000,,0,0,0,0,F,,991,991.0,Z008,TB,0,0,1,,2000,,5300058675.0,0.0,1,42,10401000,ST
21277300UB,702225,,0,0,0,0,F,,213,213.0,Z008,Z1,0,0,1,,2100,,5300137831.0,0.0,1,56,10401000,ST
30020681,701098,,0,0,0,0,F,,279,279.0,Z001,Y4,40,4329,1,E15,3000,,5300100839.0,0.0,1,35,010502000,ST
95090566,700151,,0,0,0,0,F,,233,233.0,Z011,Y4,0,0,1,E13,2000,,5300058267.0,0.0,1,35,010201000,ST
95192469,2000,,0,0,0,0,F,40.0,223,223.0,Z012,Z1,0,0,100,,3000,3000.0,5300313214.0,0.0,1,999,010102000,ST
25020153,706647,,0,0,0,0,F,,272,272.0,Z012,Z7,210,13574,100,,3000,,5300099195.0,0.0,1,112,100100000,ST
95193183,2000,,0,0,0,0,F,40.0,989,989.0,Z012,Z1,0,0,1,,3000,3000.0,5300313391.0,0.0,1,999,10102000,ST
25499720,2000,,0,0,0,0,F,40.0,223,223.0,Z012,Z1,0,0,100,,3000,3000.0,5300259880.0,0.0,1,999,010102000,ST
00347025,711970,,0,0,0,0,F,,215,215.0,Z001,Y2,0,0,100,E13,2000,,5300194027.0,0.0,1,84,080300000,ST
21267005UB,2000,,0,0,0,0,F,40.0,223,223.0,Z012,Z7,0,0,100,,3000,3000.0,5300226858.0,0.0,1,42,10102000,ST
60006106,705960,,0,0,0,0,F,,278,278.0,Z012,Z1,0,0,1,,3000,,5300407349.0,0.0,1,999,00,ST
82011030UB,702225,,0,0,0,0,F,,221,221.0,Z001,Z7,0,0,100,,2100,,5300084231.0,0.0,1,28,10102000,ST
00170097,2000,,0,0,0,0,F,40.0,208,208.0,Z008,Z2,640,271,100,,3000,3000.0,5300203704.0,0.0,1,14,140700000,ST
21322800,2000,,0,0,0,0,F,40.0,252,252.0,Z012,Z4,0,0,1,,3000,3000.0,5300228143.0,0.0,1,999,550100000,ST
34071012UB,2000,,0,0,0,0,F,40.0,223,223.0,Z012,Z7,0,0,100,,3000,3000.0,5300277040.0,0.0,1,35,10102000,ST
60109317,2000,,0,0,0,0,F,40.0,224,224.0,Z012,Z5,0,0,1,,3000,3000.0,5300530065.0,0.0,1,10,0,ST
95161068,703002,,0,0,0,0,F,,208,208.0,Z001,Y9,1690,683605,1,E11,3000,,5300142991.0,0.0,1,84,110600000,ST
23588602,2100,,0,0,0,0,F,41.0,224,224.0,Z012,EX,300,9816,1,,3000,3000.0,5300405083.0,0.0,1,42,00,ST
00370148,701806,,0,0,0,0,F,,208,208.0,Z011,V4,4580,8314,100,E98,2100,,5300409231.0,0.0,2,14,140100000,ST
01553402UB,2000,,0,0,0,0,F,40.0,223,223.0,Z012,Z1,0,0,1,,3000,3000.0,5300223467.0,0.0,1,42,10102000,ST
04007596,702259,,0,0,0,0,F,,272,272.0,Z001,Y6,0,0,1,E13,3000,,5300363699.0,0.0,1,7,070200000,ST
00370200,2000,,0,0,0,0,F,40.0,208,208.0,Z008,Z2,1390,2913,100,,3000,3000.0,5300212816.0,0.0,1,28,140100000,ST
04004853,700667,,0,0,0,0,F,,203,203.0,Z001,Y3,0,0,1,E13,2000,,5300107932.0,0.0,1,140,080600000,ST
23920205,2000,,0,0,0,0,F,40.0,223,223.0,Z012,Z1,0,0,1,,3000,3000.0,5300239902.0,0.0,1,42,10102000,ST
04000927,714785,,0,0,0,0,F,,279,279.0,Z001,Z2,10,9874,1,,3000,,5300425647.0,0.0,1,42,080800000,ST
34344203UB,711636,,0,0,0,0,F,,211,211.0,Z002,Y3,0,0,1,E14,2000,,5300188338.0,0.0,1,28,10102000,ST
23657906UB,715646,,0,0,0,0,F,,228,228.0,Z010,Y3,0,0,1,E11,2000,,5300506784.0,0.0,1,28,10102000,ST
36020780UB,2000,,0,0,0,0,F,40.0,223,223.0,Z012,Z1,0,0,100,,3000,3000.0,5300289514.0,0.0,1,999,10102000,ST
60039183,2000,,0,0,0,0,F,40.0,224,224.0,Z012,Z5,0,0,1,,3000,3000.0,5300391752.0,0.0,1,70,00,ST
00400408,2000,,0,0,0,0,F,72.0,206,206.0,Z012,Z7,0,0,1000,,3000,3000.0,5300057603.0,0.0,1,35,010301000,MM
00110073,700449,,0,0,0,0,F,,203,203.0,Z001,Z1,0,0,1,,2100,,5300001502.0,0.0,1,21,070800000,ST
24881100UB,2000,,0,0,0,0,F,40.0,223,223.0,Z012,Z3,0,0,1,,3000,3000.0,5300254721.0,0.0,1,42,10402000,ST
24932905,2000,,0,0,0,0,F,40.0,989,989.0,Z012,Z1,0,0,100,,3000,3000.0,5300255983.0,0.0,1,999,010301010,ST
21271300,2000,,0,0,0,0,F,40.0,224,224.0,Z012,EX,40,142894,1,,3000,3000.0,5300226981.0,0.0,1,42,010402000,ST
00130842,700699,,0,0,0,0,F,,203,203.0,Z001,Y4,90,748737,1,E13,2000,,5300063958.0,0.0,1,140,070200000,ST
22161700,2000,,0,0,0,0,F,40.0,252,252.0,Z012,EX,0,0,1,,3000,3000.0,5300228848.0,0.0,1,10,550100000,ST
36021186,704955,,0,0,0,0,F,,228,228.0,Z001,Z1,0,0,1,,2000,,5300177348.0,0.0,1,42,010401000,ST
60052069,2000,,0,0,0,0,F,40.0,224,224.0,Z012,Z5,0,0,1,,3000,3000.0,5300416832.0,0.0,1,29,010102000,ST
60063306,708008,,0,0,0,0,F,,206,206.0,Z012,Z7,640,888,100,,3000,,5300449544.0,0.0,1,30,520200000,ST
28189400UB,700000,,0,0,0,0,F,,723,723.0,Z001,X3,0,0,1,E20,2000,,5300127550.0,0.0,1,28,10401000,ST
60093563,708038,,0,0,0,0,F,,217,217.0,Z001,Z1,0,0,1,,2000,,5300509578.0,0.0,1,84,080100000,ST
00381012,700098,,0,0,0,0,F,,203,203.0,Z001,Z1,0,0,1,,2100,,5300008324.0,0.0,15,56,130500000,ST
60077765,702225,,0,0,0,0,F,,232,232.0,Z001,Z1,0,0,1,,2000,,5300466423.0,0.0,1,999,10403000,ST
04005424,1900,,0,0,0,0,F,,206,206.0,Z001,Z1,0,0,1,,2000,,5300135222.0,0.0,1,5,131200000,ST
80580109,2000,,0,0,0,0,F,40.0,203,203.0,Z012,Z1,0,0,100,,3000,3000.0,5300388156.0,0.0,1,14,520100000,ST
36033515,1900,,0,0,0,0,F,,272,272.0,Z012,Y4,20,228,100,E11,3000,,5300097309.0,0.0,1,17,010102000,ST
00385223,703001,,0,0,0,0,F,,203,203.0,Z001,Z1,0,0,1,,2000,,5300143212.0,0.0,1,140,131100000,ST
60092027,700020,,0,0,0,0,F,,208,208.0,Z011,X4,12370,10489,100,E20,2100,,5300494423.0,0.0,1,14,140000000,ST
31129600,2000,,0,0,0,0,F,40.0,224,224.0,Z012,Z4,0,0,1,,3000,3000.0,5300271623.0,0.0,1,42,010401000,ST
60006794,1900,,0,0,0,0,F,,272,272.0,Z012,Z1,0,0,100,,3000,,5300533851.0,0.0,1,35,010102000,ST
60041182,2100,,0,0,0,0,F,41.0,224,224.0,Z012,Z5,0,0,100,,3000,3000.0,5300420580.0,0.0,1,28,010102000,ST
95194390,2000,,0,0,0,0,F,40.0,211,211.0,Z012,Z1,800,32512,1,,3000,3000.0,5300314237.0,0.0,1,42,010301010,ST
60103138,708008,,0,0,0,0,F,,996,203.0,Z008,Y2,0,0,100,E11,2100,,5300506910.0,0.0,1,999,520200000,ST
60053678,706671,,0,0,0,0,F,,233,233.0,Z001,Y3,400,35006,100,E13,2100,,5300421919.0,0.0,1,42,060100000,ST
34448900UB,704926,,0,0,0,0,F,,223,223.0,Z001,Z6,0,0,1,,2000,,5300089576.0,0.0,1,42,10402000,ST
00420957,702533,,0,0,0,0,F,,206,206.0,Z001,Z1,0,0,1,,2100,,5300026041.0,0.0,1,14,010103000,ST
00422066,2000,,0,0,0,0,F,40.0,223,223.0,Z012,Z1,0,0,1,,3000,3000.0,5300219107.0,0.0,1,21,10103000,ST
25495300,2000,,0,0,0,0,F,40.0,989,989.0,Z012,Z1,0,0,1,,3000,3000.0,5300259566.0,0.0,1,999,010402000,ST
00340216,702515,,0,0,0,0,F,,215,215.0,Z001,Z1,0,0,1,,2000,,5300009264.0,0.0,1,14,080200000,ST
00311072,702586,,0,0,0,0,F,,203,203.0,Z010,Y2,180,619,1,E11,2000,,5300006635.0,0.0,1,70,110500000,ST
60073650,2000,,0,0,0,0,F,40.0,224,224.0,Z012,Z5,0,0,1,,3000,3000.0,5300453768.0,0.0,1,20,00,ST
00260156,700985,,0,0,0,0,F,,203,203.0,Z005,Y2,0,0,1,E13,2000,,5300006600.0,0.0,1,49,090300000,ST
24736852,2000,,0,0,0,0,F,40.0,212,212.0,Z012,Z1,0,0,100,,3000,3000.0,5300253038.0,0.0,1,999,10102000,ST
60091044,708008,,0,0,0,0,F,,206,206.0,Z001,Z7,0,0,100,,2000,,5300477210.0,0.0,1,30,520200000,ST
33792000UB,702225,,0,0,0,0,F,,213,213.0,Z008,TB,0,0,1,,2000,,5300058628.0,0.0,1,56,10402000,ST
95164025,2000,,0,0,0,0,F,40.0,224,224.0,Z012,Z4,0,0,100,,3000,3000.0,5300309236.0,0.0,1,42,010304000,ST
28032100,2000,,0,0,0,0,F,40.0,252,252.0,Z012,EX,0,0,1,,3000,3000.0,5300261504.0,0.0,1,365,550100000,ST
23507000UB,702225,,0,0,0,0,F,,213,213.0,Z008,Z2,0,0,1,,2000,,5300035800.0,0.0,1,56,10401000,ST
00341524,702686,,0,0,0,0,F,,215,215.0,Z003,Y4,0,0,1,E13,2000,,5300111106.0,0.0,1,84,080100000,ST
00390209,706261,,0,0,0,0,F,,264,264.0,Z010,Y4,0,0,100,E11,2000,,5300381824.0,0.0,1,14,580600000,ST
00310807,702225,,0,0,0,0,F,,213,213.0,Z001,Z7,0,0,1,,2100,,5300179778.0,0.0,1,42,010502000,ST
00170049,700020,5500002308.0,10,4,4,60,F,,708,708.0,Z011,X4,9600,219,100,E20,2100,,5300016159.0,0.0,1,4,140300000,ST
00345302,2100,,0,0,0,0,F,41.0,215,215.0,Z011,Z4,0,0,1,,2000,2000.0,5300197010.0,0.0,2,3,080900000,ST
23647101,2000,,0,0,0,0,F,40.0,223,223.0,Z012,Z1,0,0,100,,3000,3000.0,5300235828.0,0.0,1,999,010102000,ST
80790202,702590,,0,0,0,0,F,,203,203.0,Z008,Y6,0,0,100,E11,2100,,5300127046.0,0.0,1,14,520100000,ST
95183255,2000,,0,0,0,0,F,40.0,998,998.0,Z012,Z1,0,0,1,,3000,3000.0,5300311432.0,0.0,1,999,50400000,ST
00290437,2100,,0,0,0,0,F,41.0,203,203.0,Z012,Z1,0,0,1,,3000,,5300410633.0,0.0,1,280,131100000,ST
00310730,2000,,0,0,0,0,F,40.0,233,233.0,Z012,Y4,20,28635,1,E13,3000,3000.0,5300208417.0,0.0,1,35,110500000,ST
60014630,715646,,0,0,0,0,F,,228,228.0,Z010,Y3,0,0,1,E13,2100,,5300503208.0,0.0,1,28,10102000,ST
34288901,1000,,0,0,0,0,F,,991,991.0,Z008,TB,0,0,100,,2100,,5300090675.0,0.0,1,3,010102000,ST
60041060,702225,,0,0,0,0,F,,221,221.0,Z001,Z7,1560,14664,100,,2000,,5300406801.0,0.0,1,35,050300000,ST
00190267,2000,,0,0,0,0,F,40.0,203,203.0,Z002,Y9,0,0,1,E11,2700,3000.0,5300204120.0,0.0,1,14,070600000,ST
28067602,700000,,0,0,0,0,F,,723,723.0,Z001,V3,0,0,100,E19,2100,,5300153002.0,0.0,1,21,010502000,ST
00346963,2000,,0,0,0,0,F,40.0,215,215.0,Z003,Z5,0,0,100,,2100,3000.0,5300211318.0,0.0,1,3,80600000,ST
30020093,1900,,0,0,0,0,F,,219,219.0,Z001,Z1,0,0,1,,2100,,5300078717.0,0.0,1,5,060100000,ST
04007642,705960,,0,0,0,0,F,,998,998.0,Z001,Z1,0,0,1,,2100,,5300168153.0,0.0,1,56,080400000,ST
00360686,706261,,0,0,0,0,F,,272,272.0,Z012,Y4,500,3865,100,E13,3000,,5300120888.0,0.0,1,7,140100000,ST
647912,700185,,0,0,0,0,F,,203,203.0,Z001,Z1,0,0,1,,2000,,5300050544.0,0.0,1,14,140300000,ST
24629601UB,2000,,0,0,0,0,F,40.0,223,223.0,Z012,Z7,0,0,100,,3000,3000.0,5300250421.0,0.0,1,28,10102000,ST
